szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,16.00592003244492,None,23.957051696329472,None,space,14.994718777466005,23.957051696329472,None,,,,,,,,,,,,,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
gáv,alszo_01,0,0,0,0,,,,,,,,,38.97431884638536,None,45.035532323968255,None,46.03700681169139,49.041294675485005,u,4.489534278341125,46.046012973999495,None,49.02401197504241,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,50.57860845182222,None,51.588945727282315,54.58989181284596,u,3.5057651505867398,51.589843917652615,None,54.572165926364505,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,55.12452408039735,None,56.13804607517595,59.15341638898917,u,3.654669128189198,56.145129587597694,None,59.13418802408705,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,59.82885119336788,None,60.83806977396571,63.83937476246774,u,3.6207226327178432,60.85072219108679,None,63.83937476246774,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,64.49896434420589,None,65.52121321633678,68.526073334383,u,3.752130869571374,65.51931295900886,None,68.49189638217103,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,69.3016868438126,None,70.30461498174091,73.33029115923182,u,3.8945948097780274,70.30483455320973,None,73.28557850861853,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,74.23472283300725,None,75.2381047312364,78.24186139379981,u,4.033197588819348,75.23815977960749,None,78.22408014794019,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,79.2991163647921,None,80.33785175753628,83.33942607874633,u,3.8469770358096866,80.35231486175417,None,83.33942607874633,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,84.24163000403678,None,85.27109923199788,88.27419251503852,u,5.61477834166908,85.27253266669868,None,88.25657672529996,None,369798,2022_Mar_29_1358,alszo_teszt,2021.1.2,59.80963470847475,
