szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,25.22530125686899,None,33.18290608283132,None,space,17.957028531003743,33.18290608283132,None,,,,,,,,,,,,,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
gáv,alszo_01,0,0,0,0,,,,,,,,,51.17047483893111,None,57.218124468810856,None,58.18583243736066,61.188264104537666,u,9.417617465835065,58.18551325146109,None,61.17020955029875,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,67.63613442471251,None,68.64316295576282,71.6596875754185,u,16.73608789825812,68.64303161762655,None,71.61553428135812,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,85.40378731396049,None,86.41871665627696,89.42188354302198,u,17.31259209662676,86.41837290069088,None,89.40419597644359,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,103.75662241876125,None,104.7697090471629,107.77121578110382,u,4.22461082180962,104.76999165909365,None,107.7532455092296,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,109.03713294258341,None,110.03516902890988,113.03711614804342,u,4.847985890228301,110.03465359797701,None,113.01910389075056,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,114.90962459659204,None,115.91823179717176,118.92155574215576,u,5.124559692572802,115.91788493143395,None,118.90346137899905,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,121.06542956549674,None,122.06809343048371,125.07145656226203,u,19.48662671679631,122.0675941715017,None,125.05347260646522,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,141.57289216853678,None,142.58620800892822,145.58748304238543,u,3.672258771955967,142.58591432543471,None,145.56897472962737,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,146.30037109320983,None,147.30155612179078,150.30274158529937,u,3.9008803353644907,147.3012764332816,None,150.28432937338948,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,151.23378769354895,None,152.23479109373875,None,u,2.9997835396789014,152.23430583020672,None,155.21299752499908,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,155.25779460277408,None,156.27099039428867,159.27066218899563,u,3.0749342376366258,156.27108298102394,None,159.2533098878339,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,159.38618340808898,None,160.39777969312854,163.40558866411448,u,3.6358915283344686,160.39810460153967,None,163.36947489064187,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,164.06568614626303,None,165.06109951413237,168.07155515113845,u,3.8368092463351786,165.06114762695506,None,168.0356730776839,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,168.92284766351804,None,169.9296612890903,172.93854758702219,u,4.665132989641279,169.92905006790534,None,172.90298771625385,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,174.62257329374552,None,175.6176678801421,178.61962464032695,u,4.256790983956307,175.61737201921642,None,178.60216068755835,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,179.9114523823373,None,180.91747511806898,183.92019042326137,u,4.220270724967122,180.91741562262177,None,183.90221579791978,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,185.179279435426,None,186.18438781169243,189.19934278121218,u,4.169685503467917,186.1840064241551,None,189.16060815472156,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,190.38300118874758,None,191.39495761948638,194.40530782518908,u,3.6787846237421036,191.39482845831662,None,194.36961328843608,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,195.11137612350285,None,196.11733696912415,199.12789088394493,u,4.236837423406541,196.11714716162533,None,199.08856223523617,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,200.39020192436874,None,201.4016722512897,204.40365762403235,u,4.48801256204024,201.4014784009196,None,204.3862729780376,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,205.9286423381418,None,206.93412703252397,209.93617740599439,u,11.45178029499948,206.93360009416938,None,209.91821708669886,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,218.40672197192907,None,219.42167464015074,222.43623432004824,u,5.555867046117783,219.42144626798108,None,222.400366241578,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,225.0146185536869,None,226.0174963909667,229.0191244171001,u,5.088010820560157,226.01735821086913,None,229.00160945905373,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,231.12908981461078,None,232.13373292493634,235.13597674435005,u,11.756011913064867,232.13323957519606,None,235.1184928873554,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,243.9277174049057,None,244.92627598228864,247.936739705503,u,4.994341546203941,244.9267815859057,None,247.90210383525118,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,249.95590113243088,None,250.95311398454942,253.97032250789925,u,5.495994857046753,250.952927287668,None,253.93509852373973,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,256.47147261025384,None,257.4837304058019,260.48660774575546,u,6.229869320988655,257.48297892091796,None,260.46891022706404,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
töminégeveltemérg,alszo_28,0,27,27,27,,,,,,,,,,,263.749960036017,None,264.7591967137996,267.77025725878775,u,5.514543911907822,264.75864396151155,None,267.73554456979036,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
igyótanumazálubirc,alszo_29,0,28,28,28,,,,,,,,,,,270.30693271011114,None,271.33714905241504,274.35229457588866,u,10.51671535987407,271.3399423272349,None,274.3170830323361,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
polankilimapszilógis,alszo_30,0,29,29,29,,,,,,,,,,,281.8848824677989,None,282.9165882207453,285.91890752129257,u,5.918097970541567,282.91450771084055,None,285.9015972055495,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
elüsekéketésenim,alszo_31,0,30,30,30,,,,,,,,,,,288.87421089876443,None,289.87113109393977,292.8857489321381,u,6.717362502589822,289.8754714084789,None,292.85033492324874,None,095955,2022_Mar_24_1114,alszo_teszt,2021.1.2,59.94142621581726,
,,,,,,,,,,,,,,,,296.6249077091925,None,,,,,,,,,,,,,,
