szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,28.643346802098677,None,36.60113872308284,None,space,41.113342659315094,36.60113872308284,None,,,,,,,,,,,,,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
gáv,alszo_01,0,0,0,0,,,,,,,,,77.74495048145764,None,83.78115487052128,None,84.74056095182895,87.7440261670854,u,28.73361892136745,84.74058269127272,None,87.72614914178848,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,113.51435082149692,None,114.5234661730472,117.52639179001562,u,5.526980527210981,114.5234521466773,None,117.50889326096512,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,120.08367938105948,None,121.09023016430437,124.10530933435075,u,4.22414998523891,121.09011070639826,None,124.06652109441347,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,125.341369664995,None,126.35673720105551,129.35878546582535,u,4.797805281821638,126.35647996678017,None,129.34074920485727,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,131.1949364237953,None,132.1900483492762,135.19287475477904,u,4.627941976068541,132.1900582704693,None,135.1754788584076,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,136.85406281612813,None,137.85693717906253,140.85901219025254,u,5.009613243630156,137.85667963372543,None,140.84113454306498,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,142.89925096952356,None,143.90685762320646,146.90951546281576,u,4.2071509344968945,143.9068439078983,None,146.89228906552307,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,148.14420611597598,None,149.13983773505316,152.14700704999268,u,4.750181317329407,149.139645190211,None,152.11081168008968,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,153.92195700877346,None,154.92313731363976,157.9263991296757,u,5.398972928756848,154.92285613180138,None,157.9089858168736,None,734689,2022_Apr_26_1107,alszo_teszt,2021.1.2,59.99839521580245,
