szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,22.7275756476447,None,30.676423772703856,None,space,57.26300924969837,30.676423772703856,None,,,,,,,,,,,,,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
gáv,alszo_01,0,0,0,0,,,,,,,,,87.96494053862989,None,94.00638931943104,None,94.99522754168137,98.00721099879593,u,4.004531676881015,94.99054695479572,None,97.97117124451324,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,99.03713449742645,None,100.06002265345305,103.07228850480169,u,4.489498551469296,100.05803009681404,None,103.03783799428493,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,104.58181308116764,None,105.59594954336062,108.60365662863478,u,3.9135846430435777,105.60943450918421,None,108.60365662863478,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,109.5438898713328,None,110.57364691924303,113.57248661573976,u,4.134926785714924,110.57217996334657,None,113.55493558105081,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,114.73014425113797,None,115.7569999186322,118.75500051910058,u,4.134058455470949,115.757130603306,None,118.73740625474602,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,119.91364653361961,None,120.92122790981084,123.92130382684991,u,3.915646305773407,120.919192714151,None,123.90386257739738,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,124.87590806139633,None,125.90706183984875,128.90487086074427,u,3.644851006101817,125.91001366544515,None,128.88726851018146,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,129.58440283313394,None,130.58614692669363,133.5892682201229,u,3.369518119841814,130.58530288608745,None,133.55474524525926,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,133.98795906919986,None,134.99076680531726,138.00565752061084,u,4.357917885296047,134.988945893012,None,137.97022951673716,None,434439,2022_Mar_21_1743,alszo_teszt,2021.1.2,53.9694683634398,
