szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,25.846001668367535,None,33.799288168083876,None,space,16.21158555522561,33.799288168083876,None,,,,,,,,,,,,,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
gáv,alszo_01,0,0,0,0,,,,,,,,,50.043715396896005,None,56.0721137188375,None,57.068510085809976,60.07085849624127,u,7.821996625047177,57.06864319648594,None,60.05335100274533,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,64.91989932116121,None,65.92945515387692,68.93678884487599,u,4.799408838618547,65.93114905105904,None,68.91906675649807,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,70.77332813758403,None,71.78539565973915,74.80286412173882,u,4.599425073247403,71.79505847860128,None,74.78551555238664,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,76.43787767877802,None,77.44990912382491,80.45389825012535,u,4.960035964846611,77.45038605248556,None,80.43617927189916,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,82.45653309766203,None,83.45802950602956,86.47031690971926,u,4.534784531220794,83.45963507751003,None,86.43518436187878,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,88.02741647465155,None,89.03578021912836,92.0365883698687,u,4.349977576639503,89.03629011427984,None,92.01852324139327,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,93.40814576018602,None,94.40777706191875,97.41766909277067,u,4.51561004249379,94.42274907417595,None,97.41766909277067,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,98.97618809202686,None,99.97709763073362,102.99530815472826,u,4.87982985470444,99.97833186015487,None,102.95247010793537,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,104.89403725741431,None,105.9075671324972,108.91991145024076,u,3.98969510756433,105.90846858499572,None,108.88480875920504,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,109.92687395494431,None,110.94198840833269,113.95322616491467,u,4.0906923189759254,110.94335232768208,None,113.91836885781959,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,115.07452339818701,None,116.098587221466,119.10211496939883,u,3.9253864102065563,116.10059197014198,None,119.08446845551953,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,120.06871192902327,None,121.06652290909551,124.06940765073523,u,5.2788926674984396,121.06732328468934,None,124.05197324370965,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,126.37243194086477,None,127.38274289784022,130.38565749581903,u,4.530675201211125,127.38317473046482,None,130.3676237789914,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,131.9408605429344,None,132.94818583666347,135.95234477194026,u,6.323960320558399,132.94992607366294,None,135.93445100821555,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,139.30540162464604,None,140.31606650701724,143.31964697036892,u,5.037333230488002,140.316419032868,None,143.3018878721632,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,145.38185761775821,None,146.39922422543168,149.40175581909716,u,5.274690968450159,146.39909795671701,None,149.38402751041576,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,151.7048839852214,None,152.70335461036302,155.7198151005432,u,5.126446258276701,152.7071120366454,None,155.6849926263094,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,157.8633828931488,None,158.86922810669057,161.88592465082183,u,4.37162550073117,158.86986053874716,None,161.8508838498965,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,163.28497844422236,None,164.2956846903544,167.30206794524565,u,5.294897066429257,164.2986832605675,None,167.28422207618132,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,169.61979538248852,None,170.63226534728892,173.6344997738488,u,6.085258101578802,170.64412387274206,None,173.6344997738488,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,176.76444672234356,None,177.7697439424228,180.79046677751467,u,5.691209647338837,177.77410627622157,None,180.751744591631,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,183.4973682621494,None,184.49834591173567,187.50110593950376,u,6.093708461150527,184.5075279143639,None,187.50110593950376,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,190.64675685437396,None,191.65357271931134,194.66942114848644,u,6.480056080967188,191.65713110100478,None,194.63522815145552,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,198.16587007511407,None,199.17995012109168,202.18519509164616,u,6.355860576964915,199.18913430068642,None,202.16732776304707,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,205.58943896275014,None,206.59856653981842,209.60073099005967,u,5.945508536417037,206.6074157655239,None,209.60073099005967,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,212.57811459107324,None,213.59015629976057,216.60011675208807,u,8.177766698878258,213.6071843765676,None,216.60011675208807,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,221.81106474343687,None,222.8199836348649,225.83647615881637,u,7.600836731959134,222.82397213904187,None,225.80016178591177,None,681251,2022_Mar_07_1410,alszo_teszt,2021.1.2,60.05865102639296,
,,,,,,,,,,,,,,,,230.45784523431212,None,,,,,,,,,,,,,,
