szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,14.351631266719778,None,22.31900966425019,None,space,19.836689210584154,22.31900966425019,None,,,,,,,,,,,,,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
gáv,alszo_01,0,0,0,0,,,,,,,,,42.18600875673292,None,48.22883483435726,None,49.20754361727741,52.222725398198236,u,4.275463603698881,49.22417749336455,None,52.205027502408484,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,53.52631654244033,None,54.556673448710356,57.57248128821084,u,3.6583300003694603,54.56123338207544,None,57.55490157537861,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,58.247955279570306,None,59.266271831965426,62.270712649362395,u,3.35015086986823,59.26938060318935,None,62.25160930957645,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,62.64142424131569,None,63.67013311753108,66.68663357129844,u,3.437541558407247,63.67800963750051,None,66.66789566561056,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,67.14254044811241,None,68.16117578343545,71.1710800739238,u,4.202844539046055,68.17688565551362,None,71.15377342587453,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,72.41385831855587,None,73.44366785118763,76.4550404092297,u,3.943250105585321,73.44409635766351,None,76.4208752753184,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,77.41330099267361,None,78.4384842850879,81.45349718879152,u,3.7610322222753894,78.44269340172468,None,81.43602539564017,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,82.2417712015449,None,83.26049890618305,86.26385337352986,u,3.5335779512970475,83.26208467247488,None,86.2458877000754,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,86.83212268384523,None,87.85788538369815,90.87121884556836,u,3.8973326109698974,87.85826443992846,None,90.837010481584,None,309797,2022_Mar_30_1528,alszo_teszt,2021.1.2,59.308226794353885,
