szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,115.01143264473649,None,116.01653547323076,119.0197692073998,u,3.7533910729689524,116.01639166328823,None,119.00212045083754,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,119.80372829869157,None,120.80003613914596,123.80372083449038,u,3.696618163958192,120.80921509733889,None,123.78574831888545,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,124.54511042952072,None,125.54871046863263,128.55011952028144,u,4.619830351497512,125.54983370419359,None,128.53106096561532,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,130.19037188444054,None,131.2166099906899,134.21930960012833,u,4.4815780781791545,131.2240481141489,None,134.20185086934362,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,135.73747183050727,None,136.73317600489827,139.73547858186066,u,4.035975510021672,136.74165892775636,None,139.73547858186066,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,140.81002713856287,None,141.8165643347893,144.81851422891486,u,4.089397621515673,141.8243194995448,None,144.81851422891486,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,145.9451789756422,None,146.9496187356417,149.95986911549699,u,4.067374230013229,146.9502533780178,None,149.9410061847302,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,151.04990616900614,None,152.06055271055084,155.06903190130834,u,4.1673003967734985,152.0661267779651,None,155.0515066148364,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,156.27633411437273,None,157.28295217262348,160.2848379992065,u,3.358151233114768,157.29133619501954,None,160.2848379992065,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,160.67272001778474,None,161.68278466386255,164.68305418314412,u,4.121648191765416,161.69575169641757,None,164.68305418314412,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,165.84393506904598,None,166.8428759010858,169.86296936514555,u,4.955084572313353,166.8462324832799,None,169.82338181114756,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,171.8408265466569,None,172.84941483894363,175.85244392999448,u,6.196536679926794,172.85280314390548,None,175.83516433963086,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,179.08197168959305,None,180.08612127933884,183.10311897232896,u,5.755518054938875,180.09373773465632,None,183.08533306134632,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,185.89085525268456,None,186.90057779022027,189.90168734145118,u,6.205903300200589,186.90728237078292,None,189.90168734145118,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,193.14948338503018,None,194.15353034227155,197.16883210995002,u,5.951079414575361,194.1701075527235,None,197.15124773199204,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,200.1572977656615,None,201.16592337889597,204.16964166308753,u,5.00263641262427,201.1665269205114,None,204.15170273632975,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,206.19930744799785,None,207.20370335585903,210.22560377488844,u,6.689801807166077,207.20714733120985,None,210.20599753560964,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,213.93271751730936,None,214.97108816012042,217.98529679782223,u,7.965880895208102,214.9712072138791,None,217.94992619787809,None,104096,2022_Apr_01_1602,alszo_teszt,2021.1.2,59.64465714611724,
,,,,,,,,,,,,,,,,222.98235031042714,None,,,,,,,,,,,,,,
