szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,30.838198220124468,None,38.803440305404365,None,space,11.936019486514851,38.803440305404365,None,,,,,,,,,,,,,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
gáv,alszo_01,0,0,0,0,,,,,,,,,50.77884861198254,None,56.84885427856352,None,57.844365130527876,60.86813955788966,u,21.355268813320436,57.84800336137414,None,60.8419981127372,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,79.24290948989801,None,80.26420285290806,83.27901531208772,u,4.198810768546537,80.26820779289119,None,83.25058111792896,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,84.51746837201063,None,85.53415571030928,88.54257385025267,u,3.796118561178446,85.55155171093065,None,88.54257385025267,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,89.37815338524524,None,90.40631557209417,93.43595106480643,u,3.548165458603762,90.40656083275098,None,93.3820804801071,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,93.98367738036904,None,95.023116086144,98.0431181138847,u,9.745983179542236,95.02492167265154,None,98.01665477571078,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,104.80553183250595,None,105.82502819277579,108.84317278896924,u,4.043029165710323,105.83180265687406,None,108.81701921462081,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,109.91450708068442,None,110.92594336421462,113.93661040114239,u,3.734097085427493,110.94101271580439,None,113.93661040114239,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,114.71722864720505,None,115.72690618195338,118.74365217634477,u,3.6784363401820883,115.73241795459762,None,118.71609004784841,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,119.45003505051136,None,120.46961631596787,123.4764427181799,u,3.7989353582961485,120.4761450837832,None,123.44918009021785,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,124.31104351184331,None,125.34760415181518,128.37799321627244,u,3.5817984582390636,125.34971172688529,None,128.32515859836712,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,128.97393319674302,None,130.00329338537995,133.01733650476672,u,3.9363908297382295,130.00243145856075,None,132.99056371394545,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,133.97439597628545,None,134.9855106777395,138.0003971568076,u,3.9382758477004245,134.99271153344307,None,137.97383616236039,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,138.978744797525,None,139.98616379400482,143.0008397208294,u,3.7221192441647872,139.99275849561673,None,142.97434683702886,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,143.76416220422834,None,144.78098669688916,147.81151562160812,u,4.173052485100925,144.7894629953662,None,147.75946132210083,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,149.0133462753147,None,150.04608431912493,153.0671938455198,u,5.130360140814446,150.05610828544013,None,153.04185324534774,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,155.22301370231435,None,156.26761193323182,159.29284209443722,u,4.277264338568784,156.28600334515795,None,159.29284209443722,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,160.6074733916903,None,161.6316444161348,164.64351514633745,u,4.717769489856437,161.6369304903783,None,164.6168630265165,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,166.3860809727339,None,167.4026806068723,170.4100789524382,u,4.356857129954733,167.42154642997775,None,170.4100789524382,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,171.806552871014,None,172.8673608255922,175.8846773947589,u,5.574307525646873,172.87599654647056,None,175.85933866060805,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,178.48191832064185,None,179.48713818128454,182.517171359621,u,6.592609709594399,179.50568957568612,None,182.4915906614624,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,186.13900957710575,None,187.14436970237875,190.15645928878803,u,5.175059417961165,187.16316461574752,None,190.15645928878803,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,192.3771883281879,None,193.38572322047548,196.41582575347275,u,6.550194473122247,193.40433526132256,None,196.41582575347275,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,199.99935683596414,None,201.01726923376555,204.04169494239613,u,7.398785950150341,201.03524184273556,None,204.04169494239613,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,208.48351068026386,None,209.52180487744045,212.54337003012188,u,9.197863127919845,209.5239563046489,None,212.4917100884486,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,218.77194175194018,None,219.7761791392113,222.78624095511623,u,5.786994837922975,219.78305219265167,None,222.7573172346456,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,225.60616591514554,None,226.61239095282508,229.64290401607286,u,7.772675730288029,226.62924020178616,None,229.61628237506375,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,234.43781555618625,None,235.46546769025736,238.47678544872906,u,7.175924330600537,235.4659975230461,None,238.4505242657615,None,076057,2022_Apr_06_1555,alszo_teszt,2021.1.2,50.36558414369249,
,,,,,,,,,,,,,,,,242.6785343075171,None,,,,,,,,,,,,,,
