szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,128.74320994876325,None,129.7531565922778,132.75546920625493,u,3.2562681823037565,129.75299670360982,None,132.73804164119065,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,133.05475426418707,None,134.05284595876,137.05521330982447,u,3.1163093098439276,134.0528313103132,None,137.03748873388395,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,137.200049076695,None,138.20068014007992,141.20581793785095,u,7.896328132133931,138.20098862750456,None,141.17146477242932,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,146.13181267678738,None,147.1381068594288,150.1387092480436,u,3.886567811947316,147.13848750013858,None,150.12132926704362,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,151.04744778666645,None,152.05298622292466,155.0542143569328,u,3.659969969186932,152.05306207761168,None,155.0359641793184,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,155.7423730297014,None,156.752587761404,159.75522288912907,u,4.304594251327217,156.75264962064102,None,159.7377107301727,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,161.0921506290324,None,162.10254543335176,165.1040621814318,u,4.52192845242098,162.10292327497154,None,165.0858356403187,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,166.65972240781412,None,167.6695365627762,170.67224197788164,u,4.07554847560823,167.6691328450106,None,170.6544738607481,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,171.7803826997988,None,172.78588350410573,175.78867506841198,u,3.5671889293007553,172.7858436643146,None,175.7713249437511,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,176.38841861207038,None,177.40233649886213,180.40456140926108,u,5.046296129468828,177.40226431423798,None,180.38695812551305,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,182.4831194956787,None,183.4869498835411,186.48889457667246,u,5.201738464646041,183.48680305760354,None,186.47163308924064,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,188.71914457017556,None,189.73081885525025,192.73608758673072,u,4.686350481119007,189.7301492271945,None,192.71730776503682,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,194.4464082783088,None,195.45999743104912,198.48009184654802,u,6.668517985381186,195.45993208838627,None,198.43426751391962,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,202.158394720871,None,203.16890895147807,206.17122218711302,u,10.07958907354623,203.168708010111,None,206.15351596055552,None,815115,2022_Mar_26_1204,alszo_teszt,2021.1.2,59.37361046895194,
,,,,,,,,,,,,,,,,213.2782911802642,None,,,,,,,,,,,,,,
