szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,35.75242492579855,None,43.699083709623665,None,space,5.5057760323397815,43.699083709623665,None,,,,,,,,,,,,,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
gáv,alszo_01,0,0,0,0,,,,,,,,,49.23826910625212,None,55.28097666334361,None,56.24104904704727,59.24520395253785,u,8.419663327978924,56.241000374546275,None,59.227574800373986,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,64.70616597356275,None,65.71704983846284,68.72809356101789,u,11.35954587906599,65.71705279289745,None,68.69288626196794,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,77.1016686798539,None,78.1074545089621,81.13124114414677,u,3.433360100723803,78.10747021483257,None,81.08608906762674,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,81.56700937636197,None,82.5775570419617,85.57763277227059,u,3.5230126928072423,82.57752174255438,None,85.55996038997546,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,86.1344084450975,None,87.14075626474805,90.14341864478774,u,3.9359371091704816,87.14074584585615,None,90.12601124099456,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,91.10131817450747,None,92.1076554199215,95.10963451629505,u,3.992897520540282,92.10751717700623,None,95.09157430776395,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,96.1280925036408,None,97.13729879371822,100.14438028004952,u,4.146776593290269,97.13754464522935,None,100.10911015770398,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,101.32710032723844,None,102.32389803808182,105.3421381644439,u,3.792282409965992,102.32399584981613,None,105.3052504917141,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,106.15523941977881,None,107.15747323161922,110.16058470658027,u,3.7270473316311836,107.15723888739012,None,110.14301651204005,None,459283,2022_Apr_26_1344,alszo_teszt,2021.1.2,59.68543778250526,
