szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,14.866377575788647,None,22.824635204859078,None,space,19.90812492230907,22.824635204859078,None,,,,,,,,,,,,,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
gáv,alszo_01,0,0,0,0,,,,,,,,,42.769524837844074,None,48.84782883198932,None,49.80145613253117,52.80733577441424,u,6.742669730447233,49.813552795909345,None,52.80733577441424,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,56.58073513256386,None,57.60586471352727,60.60817462159321,u,3.683984964620322,57.6081612482667,None,60.5903499010019,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,61.31967153958976,None,62.33922352837399,65.34110953472555,u,3.568871786352247,62.347550170030445,None,65.32338464725763,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,65.94978736480698,None,66.97233185879887,69.97501963982359,u,4.446790816262364,66.97329821856692,None,69.9575214763172,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,71.44515834283084,None,72.47224695431069,75.4755153846927,u,4.450012533459812,72.47394075803459,None,75.45797212515026,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,76.96581664402038,None,77.9768697871361,80.98625786276534,u,4.096531467977911,77.97985361516476,None,80.96695679426193,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,82.10780390165746,None,83.11618922981434,86.12646180856973,u,3.998027596157044,83.11782204546034,None,86.09157993178815,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,87.15468845516443,None,88.1574075548444,91.17524692369625,u,5.118774969596416,88.15733201103285,None,91.13971722032875,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,93.31018428364769,None,94.33894797656686,97.34107159171253,u,4.6947003859095275,94.34149238374084,None,97.3233389290981,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,99.06983404047787,None,100.07193765793927,103.07440801430494,u,3.331617302726954,100.0720633356832,None,103.05639420216903,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,103.42945437598974,None,104.45539786117152,107.45771461166441,u,3.749347975011915,104.45424502203241,None,107.43980467552319,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,108.24533630069345,None,109.25518367118202,112.25784063152969,u,5.028138943016529,109.2554648523219,None,112.2402277062647,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,114.31111077219248,None,115.3238529921975,118.32418517814949,u,5.071190340444446,115.32441625604406,None,118.3063327781856,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,120.4268916817382,None,121.43857178287581,124.44071872346103,u,6.18825788423419,121.43925885856152,None,124.42288529500365,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,127.66877705371007,None,128.67180125047452,131.67395127005875,u,6.017328665126115,128.6823272993788,None,131.67395127005875,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,134.73625428648666,None,135.7385525941383,138.75502260075882,u,4.832359986379743,135.73892832081765,None,138.71606062864885,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,140.6037471317686,None,141.62145516239104,144.62392181763425,u,4.562307059299201,141.62525385897607,None,144.60596460849047,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,146.22142735822126,None,147.23824933134017,150.24108484061435,u,4.109299843199551,147.2461536261253,None,150.22356552863494,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,151.39414362143725,None,152.40940651865674,155.42476937314495,u,5.262955445796251,152.41207688301802,None,155.3901428328827,None,133330,2022_Mar_25_1109,alszo_teszt,2021.1.2,59.88036461745343,
,,,,,,,,,,,,,,,,157.7047471422702,None,,,,,,,,,,,,,,
