szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,17.554379670647904,None,25.51195295341313,None,space,49.86662378930487,25.51195295341313,None,,,,,,,,,,,,,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
gáv,alszo_01,0,0,0,0,,,,,,,,,75.41146610211581,None,81.43800375447609,None,82.41580017898232,85.41941110091284,u,19.33015193347819,82.41576298233122,None,85.40149177890271,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,101.77423619665205,None,102.77952817673795,None,u,2.9340197476558387,102.77985952422023,None,None,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,105.74410205287859,None,106.74934240556323,None,u,2.9648343762382865,106.7493919802364,None,109.73104458730668,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,109.73594308062457,None,110.74419180965052,113.75219384720549,u,3.1135812022257596,110.74443731899373,None,113.7172922687605,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,113.88294670940377,None,114.89812872987241,117.90332641243003,u,3.5829867674037814,114.89877730491571,None,117.86857505049556,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,118.51013729115948,None,119.51593932379038,122.53214791766368,u,3.702260029502213,119.51545800850727,None,122.49255821132101,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,123.24599795485847,None,124.24888429148123,127.2615763230715,u,4.009335202630609,124.24868319416419,None,127.22331368597224,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,128.2893119766377,None,129.29892105269246,132.30203374056146,u,3.967048749793321,129.29855729825795,None,132.28454765188508,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,133.28908867319115,None,134.28992329314352,137.3034348296933,u,3.774090333841741,134.29155496321619,None,137.26859203143977,None,433288,2022_Apr_23_1152,alszo_teszt,2021.1.2,59.969748012809774,
