szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,139.9058206747286,None,140.93315485678613,143.93986003426835,u,4.514953196514398,140.9319641990587,None,143.9054312943481,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,145.48040005378425,None,146.50631791213527,149.52292553940788,u,5.211043470539153,146.5076731541194,None,149.48807849548757,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,151.7584570464678,None,152.77919353498146,155.7885680817999,u,3.5925739090889692,152.7822415861301,None,155.7693621814251,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,156.41642942046747,None,157.44541162624955,160.45544457435608,u,4.426336846314371,157.4523205133155,None,160.43628750182688,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,161.92118595493957,None,162.93635698081926,165.93804375594482,u,4.511193437967449,162.93591584870592,None,165.91889570234343,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,167.48359689069912,None,168.5029674381949,171.50616912636906,u,5.0542594525031745,168.50422657933086,None,171.48814816074446,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,173.59562084032223,None,174.61970438202843,177.62154603842646,u,6.1299628098495305,174.62849299237132,None,177.62154603842646,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,180.78687123022974,None,181.79035798693076,184.8068832596764,u,5.220105269458145,181.79424457391724,None,184.77147982502356,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,187.04203907074407,None,188.0552392480895,191.05568603985012,u,5.516995576675981,188.05731073813513,None,191.03820187179372,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,193.6090012770146,None,194.62236597621813,197.6428633625619,u,4.999917894136161,194.6222800137475,None,197.59882203117013,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,199.6539118718356,None,200.6850201189518,203.68872657092288,u,5.929686076007783,200.68443188117817,None,203.6713926186785,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,206.63751031737775,None,207.659434851259,210.67163738096133,u,6.036086405161768,207.66592232417315,None,210.6545329517685,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
töminégeveltemérg,alszo_28,0,27,27,27,,,,,,,,,,,213.74209996592253,None,214.75597222801298,217.77285945042968,u,7.298230434767902,214.7557491119951,None,217.73751666210592,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
igyótanumazálubirc,alszo_29,0,28,28,28,,,,,,,,,,,222.0832132329233,None,223.09746647812426,226.1044764420949,u,5.568477119319141,223.1097097499296,None,226.1044764420949,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
polankilimapszilógis,alszo_30,0,29,29,29,,,,,,,,,,,228.70212846668437,None,229.73150409618393,232.73498662328348,u,7.125811182893813,229.74397502467036,None,232.73498662328348,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
elüsekéketésenim,alszo_31,0,30,30,30,,,,,,,,,,,236.89356763707474,None,237.89296870073304,240.90426875185221,u,6.508321603294462,237.8974359370768,None,240.88628417393193,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
réfjenólpáulatamú,alszo_32,0,31,31,31,,,,,,,,,,,244.43606077786535,None,245.45585367269814,248.47244419436902,u,9.888881701044738,245.46072328928858,None,248.45474418764934,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
vanatyfovagyatázólarka,alszo_33,0,32,32,32,,,,,,,,,,,255.37420405633748,None,256.41988240228966,259.4212944963947,u,6.418756993953139,256.4187607257627,None,259.4034032202326,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
ladatobanrapolsazridant,alszo_34,0,33,33,33,,,,,,,,,,,262.8816707022488,None,263.9016688610427,266.91381976380944,u,6.89844390982762,263.90692008286715,None,266.8948001563549,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
ninolamebefalintelék,alszo_35,0,34,34,34,,,,,,,,,,,270.84188798395917,None,271.86862938757986,274.8702891054563,u,7.0565916914492846,271.87671294622123,None,274.8702891054563,None,003956,2022_Mar_23_1525,alszo_teszt,2021.1.2,60.00933173870582,
,,,,,,,,,,,,,,,,278.97078124200925,None,,,,,,,,,,,,,,
