szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,55.80810333881527,None,63.76628103945404,None,space,24.270103310234845,63.76628103945404,None,,,,,,,,,,,,,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
gáv,alszo_01,0,0,0,0,,,,,,,,,88.07751745823771,None,94.10464251972735,None,95.07830614019186,98.08728026598692,u,6.717599800787866,95.078655120451,None,98.0526462616399,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,101.83347463421524,None,102.83586157839746,105.85193878412247,u,3.2964228643104434,102.83584605902433,None,105.81615529907867,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,106.16307816887274,None,107.18424334898592,110.18580279825255,u,3.2286747451871634,107.19179434003308,None,110.16868530679494,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,110.45201261714101,None,111.4827259792015,114.4865673147142,u,7.979861079715192,111.48024579463527,None,114.45185897964984,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,119.49444542219862,None,120.5158951735124,123.51725993258879,u,4.0080709317699075,120.52394595183432,None,123.51725993258879,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,124.56335390731692,None,125.56575578013435,128.58084087492898,u,4.342428513802588,125.5658721276559,None,128.5422785463743,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,129.94205916207284,None,130.96155952392144,133.96801639394835,u,4.0657617202959955,130.96248172037303,None,133.9501559077762,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,135.0629639052786,None,136.08228077283127,139.08597217220813,u,4.0501728262752295,136.08163798460737,None,139.06809893483296,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,140.170698763337,None,141.19913061205295,144.2014865493402,u,4.483714451082051,141.2000776892528,None,144.18411434348673,None,449122,2022_Mar_10_1105,alszo_teszt,2021.1.2,59.983471473969075,
