szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,38.91275678342208,None,46.881297747429926,None,space,2.819804712140467,46.881297747429926,None,,,,,,,,,,,,,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
gáv,alszo_01,0,0,0,0,,,,,,,,,49.73564669047482,None,55.784017384110484,None,56.790771286317614,59.79463580396259,u,3.5007915142341517,56.807931998802815,None,59.79463580396259,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,60.3362072504824,None,61.3642239304143,64.37549901165767,u,8.748128667590208,61.368617969506886,None,64.35791215655627,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,70.14669790840708,None,71.15892504593359,74.16073243523715,u,3.3896377259516157,71.15895875915885,None,74.12650978617603,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,74.58730883919634,None,75.60624845274725,78.6101252862718,u,3.7766194473952055,75.60424537752988,None,78.59231730486499,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,79.41680827876553,None,80.4395508926944,83.44223781133769,u,3.822475333989132,80.43812131532468,None,83.42475794284837,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,84.27890815201681,None,85.2974369245465,88.31039144657552,u,3.8262826884747483,85.29817195981741,None,88.27499972010264,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,89.16633585828822,None,90.18941871444696,93.21474418387515,u,3.6407023048377596,90.18789427983575,None,93.17091793258442,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,93.86842638888629,None,94.87556581604295,97.8758181053563,u,3.816827125789132,94.87558205064852,None,97.8584825444268,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,98.72702618309995,None,99.73930712493603,102.74206277629128,u,4.166110377816949,99.74226088810246,None,102.7247511628666,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,103.94368835055502,None,104.93872025368037,107.94207919744076,u,4.024428088217974,104.94008097396,None,107.92436420725426,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,108.99228607967962,None,110.02242096989649,113.02530886163004,u,3.5667101870058104,110.02158703422174,None,113.00809708161978,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,113.6163787151454,None,114.63932877104963,117.64149350801017,u,4.27770641882671,114.63855106558185,None,117.62339224648895,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,118.95010257029207,None,119.97243278818206,122.97551530844066,u,5.132613620371558,119.97554454312194,None,122.95824568107491,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,125.13124798622448,None,126.15949356778293,129.18060457380489,u,4.228605790412985,126.15957548713777,None,129.13533742452273,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,130.4192484440282,None,131.4382801157888,134.4415806523757,u,4.413060326769482,131.44711285468657,None,134.42408803256694,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,135.87868994910968,None,136.89697737981334,139.90942713653203,u,4.611995374667458,136.89607278321637,None,139.8740680658957,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,141.54401596589014,None,142.55554800155807,145.55939311231486,u,4.713595321925823,142.55440455116332,None,145.5415534080821,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,147.28956949093845,None,148.28909016607795,151.29138422000688,u,4.577452387835365,148.29047918802826,None,151.2732220009202,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,152.91231826273724,None,153.93900196435862,156.94126249162946,u,4.879961970029399,153.9559389380156,None,156.94126249162946,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,158.88028883893276,None,159.90861963650678,162.9251432811725,u,4.639198894321453,159.90863686637022,None,162.89086247369414,None,898339,2022_Apr_13_1524,alszo_teszt,2021.1.2,59.66649843028698,
