szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,12.953605281654745,None,20.918141822796315,None,space,13.340302472468466,20.918141822796315,None,,,,,,,,,,,,,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
gáv,alszo_01,0,0,0,0,,,,,,,,,34.30183002492413,None,40.3178138975054,None,41.30491860033944,44.32046149671078,u,4.761382685508579,41.30497025884688,None,44.28552892617881,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,46.08935343613848,None,47.101097635552286,50.103543422650546,u,4.501470750197768,47.10079474654049,None,50.085806406103075,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,51.63225523941219,None,52.63405002756044,55.63652691524476,u,3.896449113730341,52.633727544918656,None,55.619061407167464,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,56.57121491013095,None,57.567451388202606,60.56994693633169,u,3.9068980016745627,57.56718208780512,None,60.552698511164635,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,61.51519360486418,None,62.517375595960765,65.52002135990188,u,4.317048821598291,62.516992778051645,None,65.50254465593025,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,66.86209128331393,None,67.86722597070039,70.86964905401692,u,3.687226586509496,67.86721604969352,None,70.85231199208647,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,71.57741793664172,None,72.58182642385364,75.58748584147543,u,3.7398081584833562,72.58229265362024,None,75.55347478343174,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,76.36209625937045,None,77.36718149678782,80.3695461107418,u,3.9793298803269863,77.36661705095321,None,80.35219754185528,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,81.37541138427332,None,82.3838026217185,85.38635726086795,u,3.7464972883462906,82.38369846576825,None,85.3687545992434,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,86.16560105467215,None,87.16702170167119,90.16944976104423,u,3.538954507559538,87.16681553516537,None,90.15230085793883,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,90.74539041612297,None,91.75039416979999,94.75245524151251,u,3.515772388316691,91.74996843282133,None,94.73456427687779,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,95.28846296202391,None,96.29140847418458,99.30342642171308,u,3.9028228824026883,96.29125082492828,None,99.26803573872894,None,929249,2022_Mar_25_1613,alszo_teszt,2021.1.2,59.79740018750101,
