szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,152.4120868355967,None,153.41295525915922,156.4176684706472,u,4.003734877798706,153.4201932218857,None,156.4176684706472,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,157.4528573108837,None,158.48344623893502,161.49919698107988,u,3.8846140690147877,158.48333160206676,None,161.4641826157458,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,162.39046627981588,None,163.396129802987,166.41232102364302,u,4.415324725210667,163.4085074607283,None,166.39452647045255,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,167.84911888698116,None,168.85925592919813,171.8649892420508,u,4.483306099660695,168.86039785202593,None,171.84728643624112,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,173.3835588232614,None,174.39589872509242,177.39801689749584,u,4.591133326757699,174.4005105481483,None,177.38105459837243,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,179.01737749297172,None,180.04415068160745,183.0613522687927,u,4.3073267550207675,180.04425032809377,None,183.02269259560853,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,184.37939413404092,None,185.38386992337183,188.39686213014647,u,4.548948393203318,185.3866950138472,None,188.3781684571877,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,189.96343153482303,None,190.97164344573395,193.98205740796402,u,4.276536792516708,190.98694643145427,None,193.98205740796402,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,195.30033004004508,None,196.2956553936936,199.29842201480642,u,3.899081473238766,196.30862582987174,None,199.29842201480642,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,200.24254190642387,None,201.24708611723037,204.26473253732547,u,5.183558263815939,201.2637550435029,None,204.24695944413543,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,206.4860264742747,None,207.51263762814926,210.51601217407733,u,5.029565529897809,207.51366718439385,None,210.4982564970851,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,212.5885342443362,None,213.59569091042505,216.6144914762117,u,4.73359549138695,213.60161611437798,None,216.5956326588057,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,218.36819447623566,None,219.39564348189163,222.3976595508866,u,6.222261478193104,219.39307407010347,None,222.37972908839583,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,225.6355102341622,None,226.63666696120055,229.64681625645608,u,6.8780521410517395,226.64114194130525,None,229.6289473734796,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,233.54136325372383,None,234.57108633955943,237.58053639903665,u,6.131752030458301,234.57150663388893,None,237.54693555878475,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,240.73745819274336,None,241.74979125214742,244.7650052900426,u,4.837793582119048,241.75305517297238,None,244.7294895821251,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,246.63278395030648,None,247.62864516833798,250.6315368139185,u,5.493341038003564,247.64161000633612,None,250.6315368139185,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,253.16639598738402,None,254.18648004615682,257.1977401636541,u,6.612014930695295,254.20275887707248,None,257.180274033919,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
töminégeveltemérg,alszo_28,0,27,27,27,,,,,,,,,,,260.8447514218278,None,261.8617733096704,264.8639943320304,u,6.698107462842017,261.86064759036526,None,264.8462747321464,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
igyótanumazálubirc,alszo_29,0,28,28,28,,,,,,,,,,,268.5822223657742,None,269.60556017551573,272.6151147335768,u,5.8682980411686,269.60257556987926,None,272.5805563037284,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
polankilimapszilógis,alszo_30,0,29,29,29,,,,,,,,,,,275.4980397252366,None,276.52957318061965,279.5306366365403,u,6.4134446904063225,276.5294759599492,None,279.5128249786794,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
elüsekéketésenim,alszo_31,0,30,30,30,,,,,,,,,,,282.97797544673085,None,283.99480482181536,286.9976752256043,u,6.516927466262132,283.9936072593555,None,286.980097444728,None,880818,2022_Mar_16_1608,alszo_teszt,2021.1.2,59.95506214522822,
,,,,,,,,,,,,,,,,290.5328342090361,None,,,,,,,,,,,,,,
