szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,20.10650920146145,None,28.07693860330619,None,space,17.974525682395324,28.07693860330619,None,,,,,,,,,,,,,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
gáv,alszo_01,0,0,0,0,,,,,,,,,46.09699641354382,None,52.16894490062259,None,53.169575157458894,56.17325702030212,u,14.340662122471258,53.16706361598335,None,56.13921506679617,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,67.53629520349205,None,68.55062910616397,71.55865820148028,u,3.549197973916307,68.55047839181498,None,71.53985126386397,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,72.13389372755773,None,73.1570869912859,76.17307601403445,u,3.3245600175578147,73.15867418725975,None,76.13847642368637,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,76.5056491412688,None,77.52168238912708,80.53421829501167,u,3.4312623548321426,77.53196597821079,None,80.53421829501167,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,80.98600123915821,None,82.00902562569826,85.0232020963449,u,3.7062642520759255,82.00891005527228,None,84.99025488947518,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,85.75129410251975,None,86.77099723955615,89.78911604196765,u,7.18679828918539,86.76831025863066,None,89.750649694819,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,93.98459828388877,None,95.0579912456451,98.07292349589989,u,3.8803513513412327,95.06667286599986,None,98.05579040083103,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,98.97924460005015,None,99.99227538104168,102.99501454900019,u,3.5883737290278077,99.99906386737712,None,102.99501454900019,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,103.61421348061413,None,104.6283971665427,107.64788191416301,u,3.767936738440767,104.63512282934971,None,107.62896519084461,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,108.43323600874282,None,109.44766912288031,112.46889395755716,u,3.2304338929243386,109.4444923051633,None,112.42987463902682,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,112.7040010499768,None,113.72031482663004,116.7456673537381,u,3.6795232004951686,113.73135727434419,None,116.72085392731242,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,117.4477818319574,None,118.47528721536509,121.49045486724935,u,3.9597475363407284,118.47509855823591,None,121.45382657484151,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,122.45635568816215,None,123.47978656184858,126.49089307687245,u,4.507822461891919,123.47898366465233,None,126.45569355296902,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,128.0312612352427,None,129.05399825079365,132.05685871187598,u,4.822858184343204,129.0524383613374,None,132.03943264763802,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,133.90983144636266,None,134.92186784304212,137.93973046843894,u,4.696267536142841,134.93852220405824,None,137.92237997916527,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,139.66519850376062,None,140.6870146261528,143.6898800630588,u,4.513227462302893,140.6894863275811,None,143.67247794638388,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,145.2308046137914,None,146.2371038540965,149.23887183866464,u,4.874790225410834,146.24840919626877,None,149.23887183866464,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,151.15764537430368,None,152.1700807935791,155.17299763998017,u,4.231993595836684,152.1705534318462,None,155.1555796621833,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,156.4476984818466,None,157.46757267303764,160.47277004481293,u,5.534668633714318,157.47594978590496,None,160.47277004481293,None,006150,2022_Apr_22_1105,alszo_teszt,2021.1.2,59.7005092461635,
,,,,,,,,,,,,,,,,163.04230853449553,None,,,,,,,,,,,,,,
