szo,hangfajl,hangok.thisRepN,hangok.thisTrialN,hangok.thisN,hangok.thisIndex,inst_text.started,inst_text.stopped,space_inst.started,space_inst.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text.started,text.stopped,fx_cross.started,fx_cross.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
,,,,,,18.448188168928027,None,26.401682732161134,None,space,8.058609501924366,26.401682732161134,None,,,,,,,,,,,,,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
gáv,alszo_01,0,0,0,0,,,,,,,,,34.486066283192486,None,40.517947257030755,None,41.52323250290937,44.5245993770659,u,21.980343450792134,41.53549331566319,None,44.5245993770659,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
gyem,alszo_02,0,1,1,1,,,,,,,,,,,63.54705000948161,None,64.56463121175767,67.57619443628937,u,3.0969099630601704,64.5626668939367,None,67.5407838486135,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
Szan,alszo_03,0,2,2,2,,,,,,,,,,,67.69528041267768,None,68.72252925504,None,u,2.731048347428441,68.72042249608785,None,None,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
dolk,alszo_04,0,3,3,3,,,,,,,,,,,71.47916908981279,None,72.50598749862985,75.50831973738968,u,3.7326795770786703,72.50311721907929,None,75.49065083125606,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
zomás,alszo_05,0,4,4,4,,,,,,,,,,,76.26811753306538,None,77.29672516295688,80.30941205471754,u,3.707292731385678,77.29607142694294,None,80.27406802214682,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
galonc,alszo_06,0,5,5,5,,,,,,,,,,,81.03580401092768,None,82.03365744356998,85.04341309843585,u,25.799361255019903,82.03581209713593,None,85.00843543186784,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
Gabam,alszo_07,0,6,6,6,,,,,,,,,,,107.86665001744404,None,108.88138239942492,111.88970649056137,u,3.899070587940514,108.89604884805158,None,111.88970649056137,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
ardul,alszo_08,0,7,7,7,,,,,,,,,,,112.8176748775877,None,113.8221421761904,116.82406637398526,u,3.630978557281196,113.83625627681613,None,116.82406637398526,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
tarembik,alszo_09,0,8,8,8,,,,,,,,,,,117.49201024090871,None,118.52213371656836,121.52484196191654,u,3.730421358253807,118.52078705839813,None,121.50714475428686,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
cselika,alszo_10,0,9,9,9,,,,,,,,,,,122.28585797082633,None,123.28866636040621,126.29126388719305,u,3.0901729380711913,123.28865205403417,None,126.27379993442446,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
hübedin,alszo_11,0,10,10,10,,,,,,,,,,,126.42312943516299,None,127.43871770771221,130.4397878809832,u,3.2295617354102433,127.45318200159818,None,130.4397878809832,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
vazóga,alszo_12,0,11,11,11,,,,,,,,,,,130.72362835193053,None,131.73885865574704,134.74098718492314,u,4.755665140692145,131.73506561946124,None,134.72361466800794,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
tipebanér,alszo_13,0,12,12,12,,,,,,,,,,,136.52065799059346,None,137.5474294374697,140.5580963413231,u,5.727912156842649,137.54711158853024,None,140.5229591280222,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
limefürék,alszo_14,0,13,13,13,,,,,,,,,,,143.31428583851084,None,144.33136289957912,147.34217317728326,u,8.43472904805094,144.32812127750367,None,147.30679431231692,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
serkápanta,alszo_15,0,14,14,14,,,,,,,,,,,152.80145215196535,None,153.83826382462868,156.84117111377418,u,4.747202962636948,153.83955605700612,None,156.82424800144508,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
berszidelén,alszo_16,0,15,15,15,,,,,,,,,,,158.61092578573152,None,159.63838269114495,162.64133787574247,u,5.028723324183375,159.63777560647577,None,162.6238748561591,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
hápamarogány,alszo_17,0,16,16,16,,,,,,,,,,,164.69591797655448,None,165.70942654758693,168.71292132837698,u,4.489613313227892,165.7127313031815,None,168.6930361893028,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
gyilonitora,alszo_18,0,17,17,17,,,,,,,,,,,170.246627910994,None,171.24246135572903,174.2577694109641,u,4.319516658317298,171.24282056838274,None,174.22254076227546,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
tesilbengecsék,alszo_19,0,18,18,18,,,,,,,,,,,175.592213452328,None,176.58806555797347,179.5919453650713,u,4.509853621479124,176.58836474595591,None,179.57398908864707,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
fortiklempelesz,alszo_20,0,19,19,19,,,,,,,,,,,181.12851351918653,None,182.13861034796574,185.1462045069784,u,5.516768541652709,182.14132543560117,None,185.1262120702304,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
abalamofálsag,alszo_21,0,20,20,20,,,,,,,,,,,187.68819132866338,None,188.70388752007858,191.7068134699948,u,5.552869875449687,188.7131716888398,None,191.68887398811057,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
sémernyegvőterec,alszo_22,0,21,21,21,,,,,,,,,,,194.30489499494433,None,195.3317560117692,198.34021228086203,u,5.43002849444747,195.33197900326923,None,198.3226808393374,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
hulukatánatalm,alszo_23,0,22,22,22,,,,,,,,,,,200.7929560742341,None,201.82103281579913,204.84459187556058,u,5.612736777402461,201.8215531297028,None,204.799402307719,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
innécsésziderszil,alszo_24,0,23,23,23,,,,,,,,,,,207.4648814476095,None,208.4877245702781,211.49025927390903,u,5.8921808591112494,208.50166201917455,None,211.49025927390903,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
dögeliztetmereni,alszo_25,0,24,24,24,,,,,,,,,,,214.42116978298873,None,215.43771595526488,218.45073344698176,u,5.348916111048311,215.44484951347113,None,218.4317007767968,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
kusztenirselemenég,alszo_26,0,25,25,25,,,,,,,,,,,220.8320312523283,None,221.85415532784538,224.8574998928234,u,17.883511550258845,221.8540598489344,None,224.83978806762025,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
intogszocolarásu,alszo_27,0,26,26,26,,,,,,,,,,,239.760965003632,None,240.77335208500736,243.7907625446096,u,9.842820381745696,240.77488410333171,None,243.75520111853257,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
töminégeveltemérg,alszo_28,0,27,27,27,,,,,,,,,,,250.64364305650815,None,251.65445893243887,254.65558508737013,u,7.452203263994306,251.66143138939515,None,254.65558508737013,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
igyótanumazálubirc,alszo_29,0,28,28,28,,,,,,,,,,,259.1504447706975,None,260.17489082105453,263.1890462860465,u,6.8881038734689355,260.17713162349537,None,263.1705955090001,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
polankilimapszilógis,alszo_30,0,29,29,29,,,,,,,,,,,267.08731634309515,None,268.1114454778842,271.1229657838121,u,6.33967641601339,268.1174335987307,None,271.1054999646731,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
elüsekéketésenim,alszo_31,0,30,30,30,,,,,,,,,,,274.486738990061,None,275.4913863617461,278.5063728359528,u,6.881120220758021,275.49592083785683,None,278.4720013211481,None,396251,2022_Mar_09_1522,alszo_teszt,2021.1.2,59.993208465661276,
,,,,,,,,,,,,,,,,282.41994006279856,None,,,,,,,,,,,,,,
